timestamp,cpu_usage,memory_usage
2024-11-12 18:26:32.395688,0.7,230.734375
2024-11-12 18:26:32.597870,0.4,0.0
2024-11-12 18:26:32.803672,1.8,0.03125
2024-11-12 18:26:33.009000,4.4,0.015625
2024-11-12 18:26:33.215913,24.6,0.140625
2024-11-12 18:26:33.421138,0.7,0.109375
2024-11-12 18:26:33.626641,0.5,0.109375
2024-11-12 18:26:33.834629,1.8,0.140625
2024-11-12 18:26:34.039005,11.5,0.140625
2024-11-12 18:26:34.242453,19.7,0.1875
2024-11-12 18:26:34.448815,0.6,0.15625
2024-11-12 18:26:34.657885,0.5,0.109375
2024-11-12 18:26:34.862447,2.1,0.03125
2024-11-12 18:26:35.069659,24.5,0.03125
2024-11-12 18:26:35.273557,15.9,0.1875
2024-11-12 18:26:35.477447,0.6,0.15625
2024-11-12 18:26:35.682825,0.4,0.03125
2024-11-12 18:26:35.887203,2.2,0.078125
2024-11-12 18:26:36.092692,28.3,0.09375
2024-11-12 18:26:36.296058,3.9,0.109375
2024-11-12 18:26:36.497774,0.6,0.015625
2024-11-12 18:26:36.700395,0.3,0.03125
2024-11-12 18:26:36.902962,0.6,0.046875
2024-11-12 18:26:37.107704,32.0,0.0625
2024-11-12 18:26:37.311623,0.6,0.0625
2024-11-12 18:26:37.550523,6.0,4.578125
2024-11-12 18:26:37.753350,84.6,35.65625
2024-11-12 18:26:37.958456,62.5,42.1875
2024-11-12 18:26:38.161251,71.8,44.09375
2024-11-12 18:26:38.366457,2.4,43.953125
2024-11-12 18:26:38.570124,0.3,43.671875
2024-11-12 18:26:38.775534,3.5,43.703125
2024-11-12 18:26:38.980673,1.2,43.5625
2024-11-12 18:26:39.185099,28.0,43.5
2024-11-12 18:26:39.387881,0.8,43.46875
2024-11-12 18:26:39.593354,0.5,43.46875
2024-11-12 18:26:39.797888,3.2,43.5625
2024-11-12 18:26:40.004668,1.9,43.1875
2024-11-12 18:26:40.209839,31.8,43.40625
2024-11-12 18:26:40.414971,0.6,43.375
2024-11-12 18:26:40.620707,0.5,43.375
2024-11-12 18:26:40.826159,6.7,43.4375
2024-11-12 18:26:41.030889,13.9,43.4375
2024-11-12 18:26:41.235236,18.3,43.484375
2024-11-12 18:26:41.439489,3.4,43.453125
2024-11-12 18:26:41.644036,0.5,43.453125
2024-11-12 18:26:41.847428,2.7,43.703125
2024-11-12 18:26:42.051489,23.6,43.75
2024-11-12 18:26:42.254446,2.0,43.75
2024-11-12 18:26:42.458273,0.7,43.71875
2024-11-12 18:26:42.663596,0.5,43.71875
2024-11-12 18:26:42.870488,3.6,43.75
2024-11-12 18:26:43.076190,30.5,43.78125
2024-11-12 18:26:43.279965,3.4,43.78125
2024-11-12 18:26:43.483810,0.4,43.640625
2024-11-12 18:26:43.690200,0.5,43.640625
2024-11-12 18:26:43.894899,6.1,43.671875
2024-11-12 18:26:44.101217,31.6,43.75
2024-11-12 18:26:44.307464,3.3,43.75
2024-11-12 18:26:44.510212,0.8,43.71875
2024-11-12 18:26:44.715520,1.5,43.75
2024-11-12 18:26:44.920584,2.7,43.75
2024-11-12 18:26:45.125588,42.5,44.453125
2024-11-12 18:26:45.330191,0.7,44.421875
2024-11-12 18:26:45.539672,0.7,44.390625
2024-11-12 18:26:45.744864,1.4,44.421875
2024-11-12 18:26:45.950211,4.5,44.453125
2024-11-12 18:26:46.160372,32.4,44.484375
2024-11-12 18:26:46.367257,3.5,44.453125
2024-11-12 18:26:46.570990,0.3,44.453125
2024-11-12 18:26:46.775580,1.5,44.484375
2024-11-12 18:26:46.981095,3.2,44.46875
2024-11-12 18:26:47.189362,35.4,44.546875
2024-11-12 18:26:47.395207,0.8,44.515625
2024-11-12 18:26:47.598454,0.3,44.5
2024-11-12 18:26:47.801708,3.5,44.53125
2024-11-12 18:26:48.005965,2.6,44.5
2024-11-12 18:26:48.211941,27.2,44.53125
2024-11-12 18:26:48.416419,2.7,44.484375
2024-11-12 18:26:48.628529,0.5,44.484375
2024-11-12 18:26:48.832009,3.7,44.515625
2024-11-12 18:26:49.036899,11.3,44.53125
2024-11-12 18:26:49.241015,18.2,44.546875
2024-11-12 18:26:49.445772,0.7,44.515625
2024-11-12 18:26:49.653196,0.5,44.515625
2024-11-12 18:26:49.860840,5.1,44.5625
2024-11-12 18:26:50.068616,25.5,44.59375
2024-11-12 18:26:50.271790,8.1,44.59375
2024-11-12 18:26:50.474737,2.3,44.5625
2024-11-12 18:26:50.680013,0.5,44.5625
2024-11-12 18:26:50.885258,3.7,44.59375
2024-11-12 18:26:51.091551,32.5,44.625
2024-11-12 18:26:51.297091,0.8,44.625
2024-11-12 18:26:51.500153,0.5,44.59375
2024-11-12 18:26:51.703494,1.1,44.609375
2024-11-12 18:26:51.908765,3.2,44.640625
2024-11-12 18:26:52.113955,37.7,44.65625
2024-11-12 18:26:52.321505,0.9,44.65625
2024-11-12 18:26:52.525169,0.6,44.625
2024-11-12 18:26:52.730957,1.5,44.65625
2024-11-12 18:26:52.936401,2.8,44.671875
2024-11-12 18:26:53.141139,21.8,44.734375
2024-11-12 18:26:53.343878,0.8,44.703125
2024-11-12 18:26:53.548084,0.4,44.703125
2024-11-12 18:26:53.752486,1.5,44.734375
2024-11-12 18:26:53.957415,2.8,44.734375
2024-11-12 18:26:54.164598,34.1,44.765625
2024-11-12 18:26:54.372381,0.9,44.734375
2024-11-12 18:26:54.576309,0.5,44.734375
2024-11-12 18:26:54.783990,1.8,44.765625
2024-11-12 18:26:54.990808,2.6,44.734375
2024-11-12 18:26:55.195563,33.2,43.65625
2024-11-12 18:26:55.398096,0.7,43.625
2024-11-12 18:26:55.603682,0.5,43.4375
2024-11-12 18:26:55.808341,4.3,43.484375
2024-11-12 18:26:56.011002,6.9,43.46875
