timestamp,generation,fitness,rsa,signature,connect_time,read_time,number_nodes,period,avg_cpu,avg_memory
2024-11-13 15:32:09.499616,0,250.3048161210685,4096,Sha256,33.55528688430786,43.01701307296753,1400,1500,25.351724137931033,323.3807920258621
2024-11-13 15:38:13.821612,0,253.96553499334948,2048,Sha384,33.60045385360718,45.32269501686096,1607,500,25.56271186440678,324.4796742584746
2024-11-13 15:44:16.253503,0,253.90593647552745,2048,Sha1,33.77151799201965,43.308676958084106,1400,2500,25.55084745762711,326.2748940677966
2024-11-13 15:50:16.449874,0,252.6707754700871,3072,Sha1,32.70311093330383,42.278045892715454,1300,1000,25.550847457627118,327.1387711864407
2024-11-13 15:56:19.508028,0,255.24073316687242,3072,Sha512,34.33195495605469,43.4945170879364,1200,2500,25.42372881355932,326.990532309322
2024-11-13 16:02:20.293903,1,255.38042317164147,4096,Sha256,34.5443811416626,43.96378302574158,1400,1500,25.408474576271185,326.4637844279661
2024-11-13 16:08:22.150819,1,253.7395406310841,4096,Sha256,33.22638392448425,42.81793689727783,1400,1500,25.51864406779661,327.1765757415254
2024-11-13 16:14:26.972439,1,258.35633315711186,4096,Sha256,35.859050989151,45.43511891365051,1400,1500,25.413793103448278,326.6483701508621
2024-11-13 16:20:28.906372,1,259.18501765364306,4096,Sha256,36.03082799911499,45.46336603164673,1400,1500,25.571186440677966,327.1196371822034
2024-11-13 16:26:31.602106,2,256.2413481728784,4096,Sha256,33.90221905708313,43.56610918045044,1400,1500,25.556896551724137,328.2161233836207
2024-11-13 16:32:32.275105,2,258.91875531713845,4096,Sha256,35.27160286903381,44.77738285064697,1400,1500,25.550847457627118,328.31892213983053
2024-11-13 16:38:35.180598,2,254.9085787385197,4096,Sha256,34.115906953811646,44.39289689064026,1400,1500,25.54576271186441,325.8540121822034
2024-11-13 16:44:36.760770,2,253.77154377355413,4096,Sha256,34.060380935668945,43.692095041275024,1400,1500,25.57627118644068,325.44279661016947
2024-11-13 16:50:40.870305,3,254.7849931894723,4096,Sha256,34.03516697883606,44.29871392250061,1400,1500,25.55254237288136,325.89856991525426
2024-11-13 16:56:44.578234,3,257.4381529274633,4096,Sha256,35.17025709152222,44.7063889503479,1400,1500,25.593220338983055,326.96828654661016
2024-11-13 17:02:46.715349,3,249.34238285533456,4096,Sha256,32.6582989692688,42.36741280555725,1400,1500,25.57627118644068,323.7403998940678
2024-11-13 17:08:50.208038,3,256.4222197564982,4096,Sha256,35.82880902290344,45.261035203933716,1400,1500,25.401694915254236,324.93068061440675
2024-11-13 17:14:51.170522,4,254.44799355652376,4096,Sha256,34.87911510467529,43.55098915100098,1400,1500,25.596610169491527,325.42127913135596
2024-11-13 17:20:54.645336,4,253.92675115456012,4096,Sha256,35.575387954711914,44.97837591171265,1400,1500,25.561016949152545,322.81197033898303
2024-11-13 17:26:52.594468,4,251.0857457322589,4096,Sha256,33.66773295402527,42.44597887992859,1400,500,25.569491525423732,324.4025423728813
2024-11-13 17:32:59.390062,4,256.5161446094513,4096,Sha256,35.89934301376343,45.368364095687866,1400,1500,25.55762711864407,324.69081038135596
