timestamp,generation,fitness,rsa,signature,connect_time,read_time,number_nodes,period,avg_cpu,avg_memory
2024-11-13 19:36:27.438161,0,69.69727581498923,3072,Sha256,0.5552561283111572,0.5922389030456543,1200,2000,6.744659587757652,54.01056956589631
2024-11-13 19:41:54.858284,0,69.94971602131321,4096,Sha256,0.6315131187438965,0.7136061191558838,1607,1500,8.093129294191131,52.21203544659588
2024-11-13 19:47:22.549092,0,245.04232420456702,1024,Sha512,0.3346381187438965,0.44161200523376465,1500,3000,7.811367895065584,-122.02994222361025
2024-11-13 19:52:50.335210,0,82.53918245489487,3072,Sha384,0.39753103256225586,0.42008304595947266,1400,2000,6.853778888194879,41.38942457838851
2024-11-13 19:58:17.685618,0,167.54267344093563,3072,Sha224,0.5171270370483398,0.5991899967193604,1500,2500,7.658276077451593,-44.7172665521549
2024-11-13 20:03:45.116042,0,152.29053486839524,2048,Sha512,0.35278797149658203,0.43480801582336426,1400,3000,7.0229231730168635,-28.501054028732042
2024-11-13 20:09:12.693843,0,93.20182348766004,3072,Sha256,0.49991798400878906,0.6020588874816895,1200,2500,7.450780762023736,29.845418878825733
2024-11-13 20:14:40.650063,0,138.47841464798574,4096,Sha512,0.8365998268127441,0.9445338249206543,1500,1000,7.605309181761398,-15.90259017801374
2024-11-13 20:20:08.191704,1,106.453146894063,3072,Sha256,0.4576740264892578,0.5289959907531738,1400,2000,6.689256714553404,17.47092637414116
2024-11-13 20:25:35.137634,1,118.92974721124065,3072,Sha384,0.4320099353790283,0.4871048927307129,1200,2000,6.6567145534041225,5.094423407245472
2024-11-13 20:31:04.225291,1,83.22813614530163,4096,Sha256,0.6237859725952148,0.7300500869750977,1607,2000,8.636039975015615,38.38198782011243
2024-11-13 20:36:32.630222,1,196.53555647500377,3072,Sha256,0.41968297958374023,0.44811391830444336,1200,1500,7.675702685821361,-73.4790560587133
2024-11-13 20:42:01.017091,1,94.98222040483759,3072,Sha256,0.45393800735473633,0.483428955078125,1200,2000,6.964522173641473,28.71589045908807
2024-11-13 20:47:29.271747,1,158.13845266863976,3072,Sha256,0.45218992233276367,0.48287200927734375,1200,2000,6.80212367270456,-34.2756382729544
2024-11-13 20:52:57.729494,1,153.07357393118238,3072,Sha256,0.48623108863830566,0.5610530376434326,1400,2000,7.294003747657714,-29.814861805121797
2024-11-13 20:58:25.889250,1,125.44785822693218,3072,Sha384,0.4453849792480469,0.5268828868865967,1200,2500,6.762585883822612,-1.5827119768894442
2024-11-13 21:03:53.980458,2,103.75386612991628,3072,Sha256,0.4713759422302246,0.5657811164855957,1200,2000,6.817613991255465,19.99136282011243
2024-11-13 21:09:21.952264,2,140.13317396201467,4096,Sha256,0.6530418395996094,0.8139660358428955,1607,2000,7.142473454091193,-17.114723219862586
2024-11-13 21:14:49.443402,2,83.43015898037969,3072,Sha256,0.4328420162200928,0.4986460208892822,1200,2000,6.7744534665833855,40.463899515927544
2024-11-13 21:20:17.536105,2,143.93084880914043,4096,Sha256,0.577988862991333,0.6677570343017578,1607,2000,7.609119300437227,-21.185714006870707
2024-11-13 21:25:45.377735,2,105.4573242529417,3072,Sha256,0.43972086906433105,0.4818918704986572,1200,2000,7.5346658338538415,17.686397173641474
2024-11-13 21:31:13.982588,2,71.54412259659418,3072,Sha384,0.4351470470428467,0.480316162109375,1200,2000,7.929793878825733,51.21062031542786
2024-11-13 21:36:41.065234,2,209.5249050765541,3072,Sha384,0.39338207244873047,0.43804287910461426,1200,2000,7.171205496564648,-85.92753552467208
2024-11-13 21:42:08.740861,2,45.271430010202906,3072,Sha256,0.9080440998077393,1.185703992843628,1200,2000,7.041161773891318,78.18115630855715
2024-11-13 21:47:36.349131,3,151.69835472431578,3072,Sha256,0.5105290412902832,0.584388017654419,1200,2000,6.878763272954403,-28.072035056214865
2024-11-13 21:53:03.483249,3,157.38883904106243,3072,Sha256,0.48549699783325195,0.5528149604797363,1200,2000,6.88207370393504,-33.70922470331043
2024-11-13 21:58:30.756391,3,171.6802523313948,3072,Sha256,0.447206974029541,0.48583316802978516,1200,2000,7.193004372267333,-48.206296845721425
2024-11-13 22:03:58.273594,3,81.40435471942766,3072,Sha384,0.4647331237792969,0.5114750862121582,1200,2000,7.56470955652717,41.65472751405372
2024-11-13 22:09:26.671604,3,125.38439221879528,3072,Sha384,0.5061788558959961,0.5520448684692383,1200,2000,8.436164896939413,-3.2787808400999374
2024-11-13 22:14:54.880411,3,104.10737713629717,3072,Sha256,0.5458950996398926,0.5890860557556152,1200,2000,7.383572767020612,18.974068941286696
2024-11-13 22:20:22.015842,3,123.86644132662981,3072,Sha384,0.49185991287231445,0.5566210746765137,1200,2000,6.899250468457215,-0.2141727826358526
2024-11-13 22:25:49.342468,3,57.664988903460234,3072,Sha384,0.5674889087677002,0.6162397861480713,1200,2000,6.9447845096814484,65.80649789194254
2024-11-13 22:31:16.813873,4,127.22230875764616,3072,Sha384,0.4147450923919678,0.46298909187316895,1200,2000,7.122361024359776,-3.6224039662710807
2024-11-13 22:36:43.847981,4,174.23531356149732,3072,Sha384,0.3573589324951172,0.3769090175628662,1200,2000,6.737226733291692,-50.106808244846974
2024-11-13 22:42:11.082958,4,45.34057213633153,3072,Sha384,0.4121849536895752,0.44261884689331055,1200,2000,7.357339163023111,78.04728490006246
2024-11-13 22:47:38.341092,4,128.05524828274648,3072,Sha384,0.4276111125946045,0.48757314682006836,1200,2000,7.064334790755778,-4.434767332916927
2024-11-13 22:53:06.577763,4,101.15393303782399,3072,Sha384,0.3762500286102295,0.4177401065826416,1200,2000,8.316114928169894,21.335961898813242
2024-11-13 22:58:35.180120,4,109.75534455524541,3072,Sha384,0.3695030212402344,0.3992760181427002,1200,2000,7.428732042473454,13.647144362898189
2024-11-13 23:04:03.324163,4,134.2471485486707,3072,Sha384,0.4322519302368164,0.5467979907989502,1200,2000,6.945534041224234,-10.571732510930667
2024-11-13 23:09:31.445876,4,89.05692321844654,3072,Sha384,0.4499058723449707,0.49860501289367676,1200,2000,6.860961898813241,34.73360399750156
2024-11-13 23:14:59.580657,5,144.39218378221895,3072,Sha384,0.4800889492034912,0.5246608257293701,1200,2000,6.778888194878201,-20.57582175202998
2024-11-13 23:20:27.558374,5,152.42037436686633,3072,Sha384,0.634570837020874,0.7357559204101562,1200,2000,6.601186758276078,-28.79188788257339
2024-11-13 23:25:55.693293,5,112.23869599762892,3072,Sha384,0.4281778335571289,0.47943902015686035,1200,2000,7.3422236102435985,11.111463538413492
2024-11-13 23:31:23.875654,5,111.18113565995945,3072,Sha384,0.46790099143981934,0.5008111000061035,1200,2000,8.777076826983135,10.673075421611493
2024-11-13 23:36:52.245924,5,151.67202191680465,3072,Sha384,0.39775991439819336,0.435870885848999,1200,2000,7.864959400374765,-28.77061211742661
2024-11-13 23:42:20.150093,5,76.96550633858176,3072,Sha384,0.4353609085083008,0.46828484535217285,1200,2000,6.86627108057464,46.86457682698313
2024-11-13 23:47:48.462683,5,136.48245881060973,3072,Sha384,0.44592905044555664,0.49552297592163086,1200,2000,6.990443472829482,-12.81435430980637
2024-11-13 23:53:16.474333,5,104.74396592979502,3072,Sha384,0.37653303146362305,0.41719818115234375,1200,2000,6.623485321673955,19.438817535915053
2024-11-13 23:58:45.134341,6,110.11935490858993,3072,Sha384,0.47107982635498047,0.5689148902893066,1400,2000,7.039163023110556,13.401487351655215
2024-11-14 00:04:13.030447,6,132.12596937286193,3072,Sha384,0.4493680000305176,0.47915005683898926,1200,2000,6.603747657713928,-8.058235087445347
2024-11-14 00:09:41.365027,6,118.86813512607934,3072,Sha384,0.47364091873168945,0.5278620719909668,1200,2000,6.8099312929419105,4.92043059025609
2024-11-14 00:15:09.243137,6,103.48486195822792,3072,Sha384,0.38363099098205566,0.44554710388183594,1200,2000,6.754153653966272,20.531806292941912
2024-11-14 00:20:37.541646,6,93.3972912243945,3072,Sha384,0.41503095626831055,0.45533084869384766,1200,2000,7.699500312304809,29.63284665833854
2024-11-14 00:26:05.291820,6,111.66467381601852,3072,Sha384,0.46499204635620117,0.5116071701049805,1200,2000,6.430668332292317,12.528058635227982
2024-11-14 00:31:33.719091,6,117.35550495403248,3072,Sha384,0.5041060447692871,0.6107981204986572,1200,2000,7.443222985633979,5.686367895065584
2024-11-14 00:37:01.979028,6,174.02671803889015,3072,Sha384,0.3827199935913086,0.4121129512786865,1200,2000,7.471892567145534,-50.693443550905684
2024-11-14 00:42:30.130004,7,132.23858789006746,3072,Sha384,0.48769307136535645,0.6949479579925537,1200,2000,7.7404122423485315,-9.561641161773892
2024-11-14 00:47:58.162962,7,167.122215138131,3072,Sha384,0.4395461082458496,0.49439311027526855,1200,2000,7.712304809494067,-44.16845916614616
2024-11-14 00:53:26.210197,7,119.49228743148699,3072,Sha384,1.192129135131836,1.9521141052246094,1400,2000,7.501499063085572,4.550456745783885
2024-11-14 00:58:54.438518,7,148.81953999142885,3072,Sha384,0.4980289936065674,0.5806059837341309,1400,2000,7.738725796377265,-26.036900765146783
2024-11-14 01:04:22.880681,7,73.82433286249302,3072,Sha384,0.5394561290740967,0.7647790908813477,1400,2000,7.540724547158026,48.930707370393506
2024-11-14 01:09:51.345931,7,126.39900173196787,3072,Sha384,0.44066715240478516,0.5387001037597656,1400,2000,7.973016864459713,-3.7513858525921298
2024-11-14 01:15:19.665896,7,134.02751538332072,3072,Sha384,0.409404993057251,0.45961499214172363,1200,2000,7.9860712054965655,-11.28260657401624
2024-11-14 01:20:47.920363,7,120.02711528641667,3072,Sha384,0.38488197326660156,0.4347059726715088,1200,2000,7.571018113678951,3.182278653966271
2024-11-14 01:26:16.327136,8,151.00696281904283,3072,Sha384,0.6674380302429199,0.8832371234893799,1400,2000,8.058588382261087,-28.849752108057466
2024-11-14 01:31:44.712304,8,157.4178313758655,3072,Sha384,0.5223939418792725,0.5710527896881104,1200,2000,8.095690193628982,-35.00696830106184
2024-11-14 01:37:13.075615,8,146.53767673044487,3072,Sha384,0.44446492195129395,0.515765905380249,1400,2000,8.060087445346658,-23.95799500312305
2024-11-14 01:42:41.437220,8,100.08196531807461,3072,Sha384,0.46173810958862305,0.6195909976959229,1200,2000,7.912492192379762,22.524213382261088
2024-11-14 01:48:09.916479,8,112.73240464167026,3072,Sha384,0.46677088737487793,0.531937837600708,1400,2000,7.265396627108059,10.603490006246096
2024-11-14 01:53:37.977979,8,150.06692212960783,3072,Sha384,0.3602640628814697,0.4992191791534424,1400,2000,7.154778263585259,-26.481183635227982
2024-11-14 01:59:06.324253,8,127.65779928470089,3072,Sha384,0.6031370162963867,0.7260620594024658,1400,2000,7.17108057464085,-4.5580789350406
2024-11-14 02:04:34.452758,8,132.36636455218397,3072,Sha384,0.483104944229126,0.5457229614257812,1400,2000,7.248969394128669,-9.04416185196752
2024-11-14 02:10:02.838840,9,70.05988603752155,3072,Sha384,0.4440031051635742,0.5890800952911377,1400,2000,7.488819487820112,53.01821127420362
2024-11-14 02:15:31.621057,9,129.04637646922316,3072,Sha384,0.440418004989624,0.5689480304718018,1400,2000,7.675327920049969,-6.131070424734541
2024-11-14 02:20:59.838894,9,70.44241160235502,3072,Sha384,0.4353640079498291,0.5041360855102539,1400,2000,6.59575265459088,53.62233564959401
2024-11-14 02:26:27.800778,9,158.13472249163902,3072,Sha384,0.38369202613830566,0.4469001293182373,1400,2000,6.550655840099937,-33.9159704871955
2024-11-14 02:31:56.339068,9,109.32345974455767,3072,Sha384,0.41850996017456055,0.5216760635375977,1400,2000,6.626670830730792,14.709683400999376
2024-11-14 02:37:24.189447,9,163.07625940901872,3072,Sha384,0.4862329959869385,0.5812361240386963,1400,2000,6.361399125546534,-38.90512765459088
2024-11-14 02:42:52.485071,9,118.04239183904825,3072,Sha384,0.40445518493652344,0.47400712966918945,1400,2000,6.949094316052467,5.730051530293567
2024-11-14 02:48:20.415731,9,133.331993521965,3072,Sha384,0.44077515602111816,0.6055710315704346,1400,2000,6.481449094316052,-9.25978880387258
