timestamp,cpu_usage,memory_usage
2024-04-06 11:01:10.678985,0.0,283.109375
2024-04-06 11:01:10.882487,0.2,283.109375
2024-04-06 11:01:11.087362,12.5,283.4375
2024-04-06 11:01:11.293748,0.5,283.4375
2024-04-06 11:01:11.497345,0.7,283.40625
2024-04-06 11:01:11.701186,0.2,283.40625
2024-04-06 11:01:11.909160,0.1,283.40625
2024-04-06 11:01:12.114410,9.8,284.0625
2024-04-06 11:01:12.320001,1.0,284.03125
2024-04-06 11:01:12.528691,0.3,284.03125
2024-04-06 11:01:12.733001,0.3,284.03125
2024-04-06 11:01:12.938308,0.2,284.03125
2024-04-06 11:01:13.141532,18.6,284.125
2024-04-06 11:01:13.345726,0.9,284.09375
2024-04-06 11:01:13.551071,0.4,284.09375
2024-04-06 11:01:13.755449,0.2,284.09375
2024-04-06 11:01:13.962653,0.9,284.125
2024-04-06 11:01:14.167800,16.3,284.171875
2024-04-06 11:01:14.372226,0.9,284.140625
2024-04-06 11:01:14.577237,0.3,284.140625
2024-04-06 11:01:14.780485,0.3,284.140625
2024-04-06 11:01:14.986148,0.8,284.171875
2024-04-06 11:01:15.190291,16.5,284.1875
2024-04-06 11:01:15.394576,0.9,284.15625
2024-04-06 11:01:15.600940,0.3,284.15625
2024-04-06 11:01:15.897087,4.0,286.265625
2024-04-06 11:01:16.099873,46.8,301.5625
2024-04-06 11:01:16.302461,1.2,301.53125
2024-04-06 11:01:16.505922,0.1,301.53125
2024-04-06 11:01:16.709764,0.4,301.53125
2024-04-06 11:01:16.919935,0.1,301.53125
2024-04-06 11:01:17.121840,17.8,301.859375
2024-04-06 11:01:17.324756,0.5,301.828125
2024-04-06 11:01:17.528268,0.1,301.828125
2024-04-06 11:01:17.734198,0.9,301.828125
2024-04-06 11:01:17.940129,0.2,301.828125
2024-04-06 11:01:18.143227,19.7,301.953125
2024-04-06 11:01:18.347473,1.0,301.921875
2024-04-06 11:01:18.552273,0.1,301.921875
2024-04-06 11:01:18.758160,0.4,301.921875
2024-04-06 11:01:18.963711,0.4,301.9375
2024-04-06 11:01:19.167958,19.6,301.984375
2024-04-06 11:01:19.373105,0.9,301.953125
2024-04-06 11:01:19.578604,0.2,301.953125
2024-04-06 11:01:19.781267,0.4,301.953125
2024-04-06 11:01:19.984802,0.9,301.984375
2024-04-06 11:01:20.201823,17.8,302.015625
2024-04-06 11:01:20.413040,0.7,301.984375
2024-04-06 11:01:20.619297,0.3,301.984375
2024-04-06 11:01:20.824981,0.3,301.984375
2024-04-06 11:01:21.032124,13.9,302.015625
2024-04-06 11:01:21.237420,6.1,302.03125
2024-04-06 11:01:21.442352,0.8,302.0
2024-04-06 11:01:21.647898,0.3,302.0
2024-04-06 11:01:21.853193,0.4,302.0
2024-04-06 11:01:22.057669,16.8,302.078125
2024-04-06 11:01:22.261928,0.3,301.15625
2024-04-06 11:01:22.465913,0.3,301.125
2024-04-06 11:01:22.668464,0.2,301.125
2024-04-06 11:01:22.871203,0.1,301.125
2024-04-06 11:01:23.074491,24.1,301.171875
2024-04-06 11:01:23.280283,0.6,301.171875
2024-04-06 11:01:23.485523,0.9,301.140625
2024-04-06 11:01:23.690340,0.5,301.140625
2024-04-06 11:01:23.895035,0.2,301.140625
2024-04-06 11:01:24.098473,20.5,301.1875
2024-04-06 11:01:24.304789,1.1,301.15625
2024-04-06 11:01:24.509952,0.2,301.15625
2024-04-06 11:01:24.715155,0.5,301.15625
2024-04-06 11:01:24.917686,0.2,301.15625
2024-04-06 11:01:25.122500,21.1,301.203125
2024-04-06 11:01:25.328810,1.1,301.171875
2024-04-06 11:01:25.535762,0.1,301.171875
2024-04-06 11:01:25.740351,0.4,301.171875
2024-04-06 11:01:25.942320,0.2,301.171875
2024-04-06 11:01:26.146672,20.1,301.234375
2024-04-06 11:01:26.352610,1.1,301.203125
2024-04-06 11:01:26.559245,0.2,301.203125
2024-04-06 11:01:26.764183,0.5,301.203125
2024-04-06 11:01:26.969736,0.5,301.234375
2024-04-06 11:01:27.172346,19.8,301.25
2024-04-06 11:01:27.378102,0.9,301.21875
2024-04-06 11:01:27.580353,0.1,301.21875
2024-04-06 11:01:27.783958,0.2,301.21875
2024-04-06 11:01:27.985790,0.7,301.25
2024-04-06 11:01:28.189039,15.5,301.265625
2024-04-06 11:01:28.394454,1.0,301.234375
2024-04-06 11:01:28.599349,0.1,301.234375
2024-04-06 11:01:28.804498,0.5,301.234375
2024-04-06 11:01:29.007319,2.6,301.265625
2024-04-06 11:01:29.211310,29.6,301.484375
2024-04-06 11:01:29.418277,1.0,301.453125
2024-04-06 11:01:29.624538,0.2,301.453125
2024-04-06 11:01:29.832146,0.5,301.453125
2024-04-06 11:01:30.037745,13.7,301.484375
2024-04-06 11:01:30.241645,5.9,301.484375
2024-04-06 11:01:30.445803,0.9,301.453125
2024-04-06 11:01:30.650942,0.1,301.453125
2024-04-06 11:01:30.855900,0.8,301.453125
2024-04-06 11:01:31.062218,19.3,301.671875
2024-04-06 11:01:31.267551,1.6,301.671875
2024-04-06 11:01:31.473173,0.9,301.640625
2024-04-06 11:01:31.678773,0.3,301.640625
2024-04-06 11:01:31.884506,0.2,301.640625
2024-04-06 11:01:32.088610,20.0,301.796875
2024-04-06 11:01:32.295708,0.5,301.796875
2024-04-06 11:01:32.501642,0.7,301.765625
2024-04-06 11:01:32.705579,0.3,301.765625
2024-04-06 11:01:32.909312,0.1,301.765625
2024-04-06 11:01:33.111169,17.0,301.796875
2024-04-06 11:01:33.314850,0.5,301.765625
2024-04-06 11:01:33.518706,0.1,301.765625
2024-04-06 11:01:33.724145,0.5,301.765625
2024-04-06 11:01:33.929602,0.2,301.765625
2024-04-06 11:01:34.134846,21.5,301.84375
2024-04-06 11:01:34.338512,1.0,301.8125
2024-04-06 11:01:34.541413,0.1,301.8125
2024-04-06 11:01:34.745204,0.4,301.8125
2024-04-06 11:01:34.952014,0.2,301.8125
2024-04-06 11:01:35.155343,19.4,301.90625
2024-04-06 11:01:35.361208,1.1,301.875
2024-04-06 11:01:35.567063,0.1,301.875
2024-04-06 11:01:35.773762,0.4,301.875
2024-04-06 11:01:35.979035,0.9,301.90625
2024-04-06 11:01:36.183012,19.4,301.90625
2024-04-06 11:01:36.388874,1.0,301.875
2024-04-06 11:01:36.593678,0.1,301.875
2024-04-06 11:01:36.799044,0.4,301.875
2024-04-06 11:01:37.003445,0.8,301.90625
