timestamp,cpu_usage,memory_usage
2024-11-15 09:48:46.861904,2.5,335.34375
2024-11-15 09:48:47.064068,26.5,-15.5
2024-11-15 09:48:47.267471,0.9,-15.4375
2024-11-15 09:48:47.472824,8.2,-15.421875
2024-11-15 09:48:47.677828,3.3,-15.40625
2024-11-15 09:48:47.881913,1.7,-15.4375
2024-11-15 09:48:48.088152,30.2,-12.96875
2024-11-15 09:48:48.292693,3.2,-12.875
2024-11-15 09:48:48.496791,7.3,-12.859375
2024-11-15 09:48:48.707683,0.7,-12.859375
2024-11-15 09:48:48.911228,2.8,-12.890625
2024-11-15 09:48:49.115634,31.4,-10.640625
2024-11-15 09:48:49.320142,0.8,-10.640625
2024-11-15 09:48:49.524633,9.6,-10.625
2024-11-15 09:48:49.729768,0.8,-10.625
2024-11-15 09:48:49.934967,1.3,-10.65625
2024-11-15 09:48:50.138805,29.5,-8.65625
2024-11-15 09:48:50.342751,1.3,-8.6875
2024-11-15 09:48:50.544777,3.0,-8.625
2024-11-15 09:48:50.748170,2.5,-8.65625
2024-11-15 09:48:50.952287,0.4,-8.65625
2024-11-15 09:48:51.157454,29.7,-6.046875
2024-11-15 09:48:51.365898,3.0,-6.078125
2024-11-15 09:48:51.570512,5.1,-6.03125
2024-11-15 09:48:51.776940,2.9,-6.0625
2024-11-15 09:48:52.131819,13.1,5.15625
2024-11-15 09:48:52.333949,45.6,3.203125
2024-11-15 09:48:52.536319,77.8,19.0
2024-11-15 09:48:52.741264,22.5,23.390625
2024-11-15 09:48:52.950031,2.8,23.359375
2024-11-15 09:48:53.151994,30.7,25.5
2024-11-15 09:48:53.354932,3.0,25.46875
2024-11-15 09:48:53.559680,13.4,23.015625
2024-11-15 09:48:53.762893,0.6,23.015625
2024-11-15 09:48:53.967972,2.4,23.0
2024-11-15 09:48:54.171637,25.5,-22.34375
2024-11-15 09:48:54.378565,1.2,-22.359375
2024-11-15 09:48:54.581305,4.7,-22.0625
2024-11-15 09:48:54.787939,2.5,-22.09375
2024-11-15 09:48:54.997735,4.3,-21.65625
2024-11-15 09:48:55.200199,22.8,-27.265625
2024-11-15 09:48:55.403161,3.1,-27.296875
2024-11-15 09:48:55.606850,5.8,-29.78125
2024-11-15 09:48:55.814564,1.6,-29.8125
2024-11-15 09:48:56.018009,4.3,-27.453125
2024-11-15 09:48:56.219829,13.4,-33.21875
