timestamp,generation,fitness,rsa,signature,connect_time,read_time,number_nodes,period,avg_cpu,avg_memory
2024-11-13 15:31:31.180593,0,48.05613983146553,1024,Sha1,0.3005988597869873,0.3666958808898926,1300,3000,15.771330418488446,78.64789584634603
2024-11-13 15:36:59.200352,0,243.62710790419712,4096,Sha256,1.2373671531677246,1.687417984008789,1200,3000,11.310930668332292,-120.99139209868832
2024-11-13 15:42:27.336111,0,85.34576702764228,4096,Sha384,1.1237611770629883,1.8447182178497314,1300,2000,10.279950031230479,36.302662398500935
2024-11-13 15:47:55.951149,0,124.88583406719991,1024,Sha256,0.24504709243774414,0.48701000213623047,1400,2000,9.869893816364772,-3.8877849781386633
2024-11-13 15:53:23.951634,0,86.01064683728333,2048,Sha384,0.5590848922729492,1.0573019981384277,1300,500,10.389381636477202,34.876951905059336
2024-11-13 15:58:51.554251,1,136.64830087635536,1024,Sha1,0.1968538761138916,0.24714303016662598,1300,3000,8.967083073079326,-14.459380855715178
2024-11-13 16:04:19.059470,1,60.51242983032955,1024,Sha1,0.2793619632720947,0.3470940589904785,1300,3000,7.748532167395378,177.2874180199875
2024-11-13 16:09:46.837149,1,92.03168417449893,1024,Sha1,0.2867469787597656,0.4151611328125,1500,3000,7.387820112429733,31.47858760149906
2024-11-13 16:15:15.013452,1,151.2788144896732,1024,Sha1,0.2236170768737793,0.2899599075317383,1300,3000,7.919237976264834,-28.111629450343536
2024-11-13 16:20:43.104478,2,148.62332452706144,1024,Sha1,0.22815608978271484,0.36748409271240234,1500,3000,8.029106808244848,-25.648071517801373
2024-11-13 16:26:10.934391,2,116.85619279175233,1024,Sha1,0.26606297492980957,0.4351770877838135,1500,3000,7.577076826983135,6.465490318550906
2024-11-13 16:31:38.460300,2,160.90888738831757,1024,Sha1,0.27129101753234863,0.4337191581726074,1500,3000,8.59369144284822,-38.607589006870704
2024-11-13 16:37:06.209821,2,116.44352493018079,1024,Sha1,0.25948190689086914,0.47020912170410156,1400,3000,8.272329793878825,6.154454247345409
2024-11-13 16:42:33.983514,3,215.90676069039247,1024,Sha1,0.22930502891540527,0.3164951801300049,1400,3000,7.407120549656464,-92.25968144909432
2024-11-13 16:48:02.158747,3,54.58160832153119,1024,Sha1,0.4122028350830078,0.5643868446350098,1500,3000,8.264084946908183,67.7777170518426
