timestamp,cpu_usage,memory_usage
2024-11-13 17:53:30.407058,1.7,386.375
2024-11-13 17:53:30.608945,0.6,-0.0625
2024-11-13 17:53:30.811529,0.2,-0.0625
2024-11-13 17:53:31.016114,14.6,-0.03125
2024-11-13 17:53:31.220409,24.9,-0.03125
2024-11-13 17:53:31.425079,1.0,-0.0625
2024-11-13 17:53:31.630655,0.3,-0.0625
2024-11-13 17:53:31.835678,0.5,-0.0625
2024-11-13 17:53:32.038245,21.1,-3.421875
2024-11-13 17:53:32.241988,2.0,-3.421875
2024-11-13 17:53:32.445603,0.8,-3.453125
2024-11-13 17:53:32.649430,0.2,-3.453125
2024-11-13 17:53:32.853753,0.4,-3.453125
2024-11-13 17:53:33.059764,34.4,-19.1875
2024-11-13 17:53:33.265137,0.7,-19.1875
2024-11-13 17:53:33.470709,0.8,-19.21875
2024-11-13 17:53:33.675466,0.2,-19.21875
2024-11-13 17:53:33.880319,0.4,-19.21875
2024-11-13 17:53:34.083360,37.6,-19.1875
2024-11-13 17:53:34.288477,0.7,-19.1875
2024-11-13 17:53:34.493544,0.7,-19.21875
2024-11-13 17:53:34.698505,0.5,-19.21875
2024-11-13 17:53:34.902994,3.7,-19.1875
2024-11-13 17:53:35.105865,22.0,-19.140625
2024-11-13 17:53:35.309019,0.8,-19.171875
2024-11-13 17:53:35.512107,20.3,-10.6875
2024-11-13 17:53:35.714493,114.4,3.28125
2024-11-13 17:53:35.917251,3.9,3.28125
2024-11-13 17:53:36.121065,30.4,3.28125
2024-11-13 17:53:36.325717,1.3,3.25
2024-11-13 17:53:36.530244,0.2,2.828125
2024-11-13 17:53:36.733720,1.4,2.828125
2024-11-13 17:53:36.938532,4.0,2.859375
2024-11-13 17:53:37.141802,21.9,2.859375
2024-11-13 17:53:37.346302,0.9,2.828125
2024-11-13 17:53:37.551291,0.2,2.828125
2024-11-13 17:53:37.754899,2.0,2.828125
2024-11-13 17:53:37.958895,3.7,2.859375
2024-11-13 17:53:38.162692,24.8,2.859375
2024-11-13 17:53:38.367718,0.9,2.828125
2024-11-13 17:53:38.572995,0.3,2.828125
2024-11-13 17:53:38.778045,7.4,2.84375
2024-11-13 17:53:38.982989,3.8,2.4375
2024-11-13 17:53:39.187534,27.1,2.4375
2024-11-13 17:53:39.390542,1.0,2.40625
2024-11-13 17:53:39.596744,0.2,2.40625
2024-11-13 17:53:39.808932,1.8,2.40625
2024-11-13 17:53:40.013092,13.9,2.4375
2024-11-13 17:53:40.218782,19.8,2.4375
2024-11-13 17:53:40.423050,0.8,2.40625
2024-11-13 17:53:40.626114,1.1,2.40625
2024-11-13 17:53:40.828580,0.2,2.40625
2024-11-13 17:53:41.031704,20.7,2.4375
2024-11-13 17:53:41.236669,8.2,2.4375
2024-11-13 17:53:41.441501,0.7,2.40625
2024-11-13 17:53:41.645110,7.0,2.40625
2024-11-13 17:53:41.847471,0.3,2.40625
2024-11-13 17:53:42.050865,27.6,2.4375
2024-11-13 17:53:42.255971,4.2,2.4375
2024-11-13 17:53:42.461187,0.7,2.40625
2024-11-13 17:53:42.666097,1.7,2.40625
2024-11-13 17:53:42.869192,0.5,2.40625
2024-11-13 17:53:43.072654,17.3,2.4375
2024-11-13 17:53:43.276049,14.3,2.4375
2024-11-13 17:53:43.480263,0.9,2.40625
2024-11-13 17:53:43.684680,2.2,2.40625
2024-11-13 17:53:43.890538,0.7,2.421875
2024-11-13 17:53:44.094010,30.5,2.4375
2024-11-13 17:53:44.298381,0.7,2.4375
2024-11-13 17:53:44.502669,0.8,2.40625
2024-11-13 17:53:44.707340,6.7,2.40625
2024-11-13 17:53:44.912266,3.7,2.4375
2024-11-13 17:53:45.115920,24.9,2.4375
2024-11-13 17:53:45.321034,1.1,2.40625
2024-11-13 17:53:45.526554,0.2,2.40625
2024-11-13 17:53:45.731548,2.2,2.40625
2024-11-13 17:53:45.935822,3.8,2.4375
2024-11-13 17:53:46.138600,17.0,2.4375
2024-11-13 17:53:46.342177,0.6,2.40625
2024-11-13 17:53:46.545408,0.1,2.40625
2024-11-13 17:53:46.749172,2.1,2.40625
2024-11-13 17:53:46.953898,3.9,2.4375
2024-11-13 17:53:47.157898,25.3,2.4375
2024-11-13 17:53:47.362198,0.8,2.40625
2024-11-13 17:53:47.566672,0.2,2.40625
2024-11-13 17:53:47.771519,7.2,2.40625
2024-11-13 17:53:47.976949,7.3,2.4375
2024-11-13 17:53:48.181880,26.8,2.4375
2024-11-13 17:53:48.387394,0.9,2.40625
2024-11-13 17:53:48.592641,0.3,2.40625
2024-11-13 17:53:48.797826,2.2,2.40625
2024-11-13 17:53:49.002334,4.1,2.4375
2024-11-13 17:53:49.206508,24.2,2.4375
2024-11-13 17:53:49.410442,0.8,2.40625
2024-11-13 17:53:49.615864,0.3,2.40625
