timestamp,rsa,connect_time,read_time
2024-06-07 16:55:43.424486,1024_Sha1,0.3958299160003662,0.45923686027526855
2024-06-07 17:02:11.566178,1024_Sha224,0.36614990234375,0.505255937576294
2024-06-07 17:08:39.678099,1024_Sha256,0.3359410762786865,0.42702317237854004
2024-06-07 17:15:07.168428,1024_Sha384,0.18711209297180176,0.2250819206237793
2024-06-07 17:21:35.416316,1024_Sha512,0.2893209457397461,0.36742496490478516
2024-06-07 17:28:03.707283,2048_Sha1,0.38323116302490234,0.4372861385345459
2024-06-07 17:34:31.781977,2048_Sha224,0.34377408027648926,0.40622711181640625
2024-06-07 17:41:00.081783,2048_Sha256,0.26904296875,0.2936391830444336
2024-06-07 17:47:29.029803,2048_Sha384,0.4721829891204834,0.5687220096588135
2024-06-07 17:53:58.170595,2048_Sha512,0.24117684364318848,0.27049779891967773
2024-06-07 18:00:27.460816,3072_Sha1,0.6287240982055664,0.7545051574707031
2024-06-07 18:06:57.114338,3072_Sha224,0.3950998783111572,0.4190800189971924
2024-06-07 18:13:27.186505,3072_Sha256,1.2416658401489258,1.4580368995666504
2024-06-07 18:19:57.885767,3072_Sha384,0.6355509757995605,0.8611021041870117
2024-06-07 18:26:28.054788,3072_Sha512,0.7240490913391113,0.9411098957061768
2024-06-07 18:32:57.150833,4096_Sha1,1.0148818492889404,1.094717025756836
2024-06-07 18:39:25.457625,4096_Sha224,0.8813807964324951,1.0271799564361572
2024-06-07 18:45:53.343632,4096_Sha256,0.9716641902923584,1.0598480701446533
2024-06-07 18:52:21.084194,4096_Sha384,0.594074010848999,0.6159429550170898
2024-06-07 18:58:48.935169,4096_Sha512,0.7624068260192871,0.8744728565216064
