timestamp,cpu_usage,memory_usage
2024-06-07 18:40:25.470914,0.0,287.0
2024-06-07 18:40:25.674817,0.2,287.0
2024-06-07 18:40:25.880300,0.3,287.0
2024-06-07 18:40:26.083257,15.9,287.078125
2024-06-07 18:40:26.288892,0.5,287.078125
2024-06-07 18:40:26.495484,0.5,287.046875
2024-06-07 18:40:26.699057,0.3,287.046875
2024-06-07 18:40:26.902078,1.1,287.078125
2024-06-07 18:40:27.107130,9.2,287.453125
2024-06-07 18:40:27.318548,10.9,286.53125
2024-06-07 18:40:27.524394,0.6,286.5
2024-06-07 18:40:27.728473,0.3,286.5
2024-06-07 18:40:27.932825,1.3,286.53125
2024-06-07 18:40:28.139025,10.9,286.78125
2024-06-07 18:40:28.343022,0.6,286.75
2024-06-07 18:40:28.547517,0.2,286.75
2024-06-07 18:40:28.752516,0.2,286.75
2024-06-07 18:40:28.957752,1.4,286.78125
2024-06-07 18:40:29.166439,40.3,287.234375
2024-06-07 18:40:29.370616,0.5,287.203125
2024-06-07 18:40:29.573388,0.2,287.203125
2024-06-07 18:40:29.778828,0.5,287.203125
2024-06-07 18:40:29.981209,1.3,287.234375
2024-06-07 18:40:30.185379,11.2,287.296875
2024-06-07 18:40:30.390456,0.5,286.203125
2024-06-07 18:40:30.897377,3.8,296.828125
2024-06-07 18:40:31.099635,45.5,302.703125
2024-06-07 18:40:31.311913,39.9,306.1875
2024-06-07 18:40:31.527161,95.1,330.390625
2024-06-07 18:40:31.728809,47.7,331.46875
2024-06-07 18:40:31.930826,1.4,331.46875
2024-06-07 18:40:32.133620,17.3,331.5
2024-06-07 18:40:32.337330,0.5,331.46875
2024-06-07 18:40:32.544107,3.3,332.046875
2024-06-07 18:40:32.748362,0.3,332.046875
2024-06-07 18:40:32.953154,1.4,332.078125
2024-06-07 18:40:33.157115,29.6,332.375
2024-06-07 18:40:33.362752,0.5,332.34375
2024-06-07 18:40:33.571887,1.0,332.390625
2024-06-07 18:40:33.775818,0.3,332.390625
2024-06-07 18:40:33.980545,1.4,332.421875
2024-06-07 18:40:34.185968,27.9,332.4375
2024-06-07 18:40:34.390511,0.5,332.40625
2024-06-07 18:40:34.595021,1.9,332.484375
2024-06-07 18:40:34.799599,0.3,332.484375
2024-06-07 18:40:35.003211,2.0,332.515625
2024-06-07 18:40:35.206465,16.0,332.515625
2024-06-07 18:40:35.411874,0.5,332.484375
2024-06-07 18:40:35.616087,2.2,332.59375
2024-06-07 18:40:35.820260,0.3,332.59375
2024-06-07 18:40:36.026591,11.0,332.640625
2024-06-07 18:40:36.231643,7.7,332.640625
2024-06-07 18:40:36.436543,0.5,332.609375
2024-06-07 18:40:36.641044,2.0,332.640625
2024-06-07 18:40:36.845243,0.3,330.734375
2024-06-07 18:40:37.048349,9.7,330.796875
2024-06-07 18:40:37.254655,6.3,330.96875
2024-06-07 18:40:37.460107,2.0,330.984375
2024-06-07 18:40:37.663859,0.2,330.984375
2024-06-07 18:40:37.867574,0.2,330.984375
2024-06-07 18:40:38.071145,18.3,331.03125
2024-06-07 18:40:38.276428,0.4,331.03125
2024-06-07 18:40:38.480865,2.2,331.046875
2024-06-07 18:40:38.685404,0.1,331.046875
2024-06-07 18:40:38.890789,0.8,331.0625
2024-06-07 18:40:39.094380,32.7,331.578125
2024-06-07 18:40:39.298066,7.1,331.65625
2024-06-07 18:40:39.501581,2.1,331.671875
2024-06-07 18:40:39.705235,0.2,331.671875
2024-06-07 18:40:39.908390,1.1,331.703125
2024-06-07 18:40:40.113482,14.7,331.703125
2024-06-07 18:40:40.316471,0.7,331.671875
2024-06-07 18:40:40.521654,1.6,331.734375
2024-06-07 18:40:40.725756,0.3,331.734375
2024-06-07 18:40:40.929258,1.3,331.765625
2024-06-07 18:40:41.132182,21.9,331.046875
2024-06-07 18:40:41.337147,0.6,331.015625
2024-06-07 18:40:41.540545,1.4,331.046875
2024-06-07 18:40:41.747409,0.3,331.046875
2024-06-07 18:40:41.954229,1.0,330.25
2024-06-07 18:40:42.158741,11.4,330.25
2024-06-07 18:40:42.361217,0.6,330.21875
2024-06-07 18:40:42.565076,1.8,330.265625
2024-06-07 18:40:42.769422,0.2,330.265625
2024-06-07 18:40:42.977066,1.3,330.296875
2024-06-07 18:40:43.180537,15.4,330.296875
2024-06-07 18:40:43.384434,0.5,330.265625
2024-06-07 18:40:43.588432,1.9,330.296875
2024-06-07 18:40:43.793014,0.2,330.296875
2024-06-07 18:40:43.997237,0.8,330.125
2024-06-07 18:40:44.202045,26.3,330.46875
2024-06-07 18:40:44.408128,0.5,330.4375
2024-06-07 18:40:44.612194,43.1,335.3125
2024-06-07 18:40:44.816718,40.6,338.0
2024-06-07 18:40:45.020104,5.7,338.03125
2024-06-07 18:40:45.227018,30.6,338.34375
2024-06-07 18:40:45.430399,0.6,338.3125
2024-06-07 18:40:45.634810,1.9,338.34375
2024-06-07 18:40:45.838428,0.3,338.34375
