timestamp,cpu_usage,memory_usage
2024-07-05 18:30:23.877190,0.2,292.0625
2024-07-05 18:30:24.080409,23.6,0.03125
2024-07-05 18:30:24.286343,0.4,0.03125
2024-07-05 18:30:24.492206,1.0,0.0
2024-07-05 18:30:24.698692,0.4,0.0
2024-07-05 18:30:24.905068,0.1,0.0
2024-07-05 18:30:25.110141,19.1,0.046875
2024-07-05 18:30:25.318913,1.3,0.015625
2024-07-05 18:30:25.524433,0.2,0.015625
2024-07-05 18:30:25.730717,0.2,0.015625
2024-07-05 18:30:25.936484,0.5,0.015625
2024-07-05 18:30:26.142739,17.6,0.046875
2024-07-05 18:30:26.348184,1.3,0.015625
2024-07-05 18:30:26.555098,0.3,0.015625
2024-07-05 18:30:26.761633,0.1,-0.921875
2024-07-05 18:30:26.967264,0.4,-0.921875
2024-07-05 18:30:27.172405,24.9,-0.890625
2024-07-05 18:30:27.377305,1.3,-0.921875
2024-07-05 18:30:27.583975,0.4,-0.921875
2024-07-05 18:30:27.790849,0.1,-0.921875
2024-07-05 18:30:27.997196,0.5,-0.921875
2024-07-05 18:30:28.203448,20.5,-0.734375
2024-07-05 18:30:28.406486,1.1,-0.765625
2024-07-05 18:30:28.613037,0.2,-0.765625
2024-07-05 18:30:28.819835,0.2,-0.765625
2024-07-05 18:30:29.025502,43.3,9.25
2024-07-05 18:30:29.228935,45.7,13.53125
2024-07-05 18:30:29.433047,1.4,13.5
2024-07-05 18:30:29.637644,0.4,13.5
2024-07-05 18:30:29.843907,0.2,13.5
2024-07-05 18:30:30.050197,15.0,13.53125
2024-07-05 18:30:30.256551,5.8,13.53125
2024-07-05 18:30:30.461652,1.1,13.5
2024-07-05 18:30:30.668179,0.2,13.5
2024-07-05 18:30:30.874700,0.2,13.5
2024-07-05 18:30:31.082099,18.6,13.53125
2024-07-05 18:30:31.289022,0.7,13.53125
2024-07-05 18:30:31.494018,0.9,13.5
2024-07-05 18:30:31.700128,5.1,13.5
2024-07-05 18:30:31.906044,0.3,13.5
2024-07-05 18:30:32.111776,21.1,13.53125
2024-07-05 18:30:32.316757,1.0,13.484375
2024-07-05 18:30:32.521961,0.1,13.484375
2024-07-05 18:30:32.728568,0.4,13.484375
2024-07-05 18:30:32.936308,0.2,13.484375
